interval_index,begin,end,intersection_id,official_approach,official_movement,target_pcu,actual_pcu,error_pcu,relative_error,geh,vehicle_contributions_pcu,passed
0,0,900,demo_12,east,through,35,35.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 26.0, 'truck': 2.5}",True
0,0,900,demo_12,north,left,21,21.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 14.0, 'truck': 2.5}",True
0,0,900,demo_12,north,right,11,11.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 9.0, 'truck': 0.0}",True
0,0,900,demo_12,north,through,21,21.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 14.0, 'truck': 2.5}",True
0,0,900,demo_12,south,left,18,18.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 13.0, 'truck': 2.5}",True
0,0,900,demo_12,south,right,12,12.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 10.0, 'truck': 0.0}",True
0,0,900,demo_12,south,through,29,29.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 22.0, 'truck': 2.5}",True
0,0,900,demo_12,west,left,19,19.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 14.0, 'truck': 2.5}",True
0,0,900,demo_12,west,right,13,13.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 11.0, 'truck': 0.0}",True
0,0,900,demo_12,west,through,32,32.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 23.0, 'truck': 2.5}",True
0,0,900,demo_13,east,right,78,78.0,0.0,0.0,0.0,"{'bus': 12.0, 'electric_bicycle': 0.5, 'passenger': 58.0, 'truck': 7.5}",True
0,0,900,demo_13,east,through,44,44.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 0.5, 'passenger': 33.0, 'truck': 2.5}",True
