interval_index,begin,end,intersection_id,official_approach,official_movement,target_pcu,actual_pcu,error_pcu,relative_error,geh,vehicle_contributions_pcu,passed
2,1800,2700,demo_15,south,left,28,28.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 21.0, 'truck': 2.5}",True
2,1800,2700,demo_15,south,right,90,90.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 74.0, 'truck': 5.0}",True
2,1800,2700,demo_15,south,through,108,108.0,0.0,0.0,0.0,"{'bus': 12.0, 'electric_bicycle': 1.5, 'passenger': 87.0, 'truck': 7.5}",True
2,1800,2700,demo_15,west,left,74,74.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 60.0, 'truck': 5.0}",True
2,1800,2700,demo_15,west,right,41,41.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 34.0, 'truck': 2.5}",True
2,1800,2700,demo_15,west,through,91,91.0,0.0,0.0,0.0,"{'bus': 12.0, 'electric_bicycle': 1.0, 'passenger': 73.0, 'truck': 5.0}",True
2,1800,2700,demo_19,northeast,left,17,17.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 15.0, 'truck': 0.0}",True
2,1800,2700,demo_19,northeast,right,58,58.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 1.0, 'passenger': 46.0, 'truck': 5.0}",True
2,1800,2700,demo_19,northeast,through,76,76.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 60.0, 'truck': 5.0}",True
2,1800,2700,demo_19,northwest,left,55,55.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 46.0, 'truck': 2.5}",True
2,1800,2700,demo_19,northwest,right,25,25.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 20.0, 'truck': 2.5}",True
2,1800,2700,demo_19,northwest,through,62,62.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 48.0, 'truck': 5.0}",True
2,1800,2700,demo_19,southeast,left,41,41.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 34.0, 'truck': 2.5}",True
2,1800,2700,demo_19,southeast,right,24,24.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 19.0, 'truck': 2.5}",True
2,1800,2700,demo_19,southeast,through,88,88.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 72.0, 'truck': 5.0}",True
2,1800,2700,demo_19,southwest,left,83,83.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 67.0, 'truck': 5.0}",True
2,1800,2700,demo_19,southwest,right,13,13.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 11.0, 'truck': 0.0}",True
2,1800,2700,demo_19,southwest,through,26,26.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 21.0, 'truck': 2.5}",True
3,2700,3600,demo_14,east,left,86,86.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 70.0, 'truck': 5.0}",True
3,2700,3600,demo_14,east,right,113,113.0,0.0,0.0,0.0,"{'bus': 14.0, 'electric_bicycle': 1.5, 'passenger': 90.0, 'truck': 7.5}",True
3,2700,3600,demo_14,north,left,53,53.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 44.0, 'truck': 2.5}",True
3,2700,3600,demo_14,north,through,103,103.0,0.0,0.0,0.0,"{'bus': 12.0, 'electric_bicycle': 1.5, 'passenger': 82.0, 'truck': 7.5}",True
3,2700,3600,demo_14,south,right,73,73.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 59.0, 'truck': 5.0}",True
3,2700,3600,demo_14,south,through,47,47.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 38.0, 'truck': 2.5}",True
3,2700,3600,demo_15,east,left,32,32.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 25.0, 'truck': 2.5}",True
3,2700,3600,demo_15,east,right,29,29.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 22.0, 'truck': 2.5}",True
3,2700,3600,demo_15,east,through,89,89.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 73.0, 'truck': 5.0}",True
3,2700,3600,demo_15,north,left,81,81.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 65.0, 'truck': 5.0}",True
3,2700,3600,demo_15,north,right,69,69.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 1.0, 'passenger': 55.0, 'truck': 5.0}",True
3,2700,3600,demo_15,north,through,80,80.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 64.0, 'truck': 5.0}",True
3,2700,3600,demo_15,south,left,26,26.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 21.0, 'truck': 2.5}",True
3,2700,3600,demo_15,south,right,83,83.0,0.0,0.0,0.0,"{'bus': 10.0, 'electric_bicycle': 1.0, 'passenger': 67.0, 'truck': 5.0}",True
3,2700,3600,demo_15,south,through,98,98.0,0.0,0.0,0.0,"{'bus': 12.0, 'electric_bicycle': 1.5, 'passenger': 77.0, 'truck': 7.5}",True
